conv_id,text,predicted_intent,confidence,intent_id,n_grounding_examples,top_similarity,escalate,escalate_reason,draft_reply
3498,@115830 I add over £20 worth of items eligible for free UK delivery. You're still trying to charge me £3.99 though?! @AmazonHelp #Why 🤔,billing_or_payment,80.0,5.0,3,0.674618778582433,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry for the confusion with the delivery charge. Could you DM us more details so we can help clarify? ^TG
3499,"Hey @115850, I hv bcom daddy nw. Time to gift ur loyal customer - hw abt a strolly for a dirt cheap cost for the new born?",general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3500,@115850 inspite of assurances product not delivered till 72 hours after promise.. shame on you .. prime members are treated like dirt.,delivery_problem,90.0,2.0,3,0.7291617524293023,False,"confident intent, not high-stakes, strong historical match found","I apologize for the delay and understand your frustration. Please DM us your order details, and we will look into this issue right away. ^HN"
3501,@115850 1 hour to process amazon pay balance into the account !! Seriously?? Order no : 405-7666923-7204367 @AmazonHelp,order_status,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3502,"@115850 product is exclusively sold by Amazon, then atleast offers/services shud b their atleast in evry Indian state. Highly Dispointed",general_feedback_or_praise,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3503,Don't have time to fill forms @115850. The damage has been done. This serves me no purpose. https://t.co/LHRSJ1COPH,refund_or_return,80.0,3.0,3,0.4321869566550357,False,"confident intent, not high-stakes, strong historical match found","I'm sorry to hear about your experience. While I understand filling forms can be tough, please reach out to our support team via DM, so we can assist you faster. ^NK"
3504,Hey @115821 your packaging is a little much #savethetrees #wasteful https://t.co/pYKPX2b0ki,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3505,@5356 having issues with amazon show response time to my ring doorbell &amp; floodlights live feed read this is an issue overall please help!!!,digital_content,75.0,9.0,3,0.4903669205420481,False,"confident intent, not high-stakes, strong historical match found","@5356 We understand the frustration with the live feed issues. Please try restarting your devices, and if the issue persists, feel free to DM us for more assistance. ^AT"
3506,@116618 is there a prob with your app on smart TVs? 2 days and still not working 😩,app_or_site_technical,80.0,8.0,3,0.6030799611993085,False,"confident intent, not high-stakes, strong historical match found","@116618 I'm sorry to hear you're having issues with the app. Please try reinstalling it, and if the problem continues, reach out to us for further help. ^AT"
3507,Word to the wise: don't buy balloons from @115821 !!! Absolutely a terrible experience!!!,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3508,amazonindia pls allow me to buy adult walker on cash delivery as I urgently need walker .pls help,cancellation_or_change,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3509,"@AmazonHelp how do I contact u?Ordered pack of 40 erasers: 3 broken,some poor quality,some the same.Don't want 2 return all of them.Pls help",product_defect,75.0,6.0,3,0.5817026105918454,False,"confident intent, not high-stakes, strong historical match found",@AmazonHelp I'm sorry to hear you're dealing with faulty items. Please use this link for assistance with your order: https://t.co/rS49hgaADF. ^AK
3510,"@115850 Tracking # 180184675543, I got msg regarding delivery not done due to address??? Always been getting delivery here, plz check",delivery_problem,80.0,2.0,3,0.7058135183708776,False,"confident intent, not high-stakes, strong historical match found",@115850 That sounds frustrating! Please share your details here: https://t.co/JzRdscmdH9 and we'll help you sort it out. ^VM
3511,"Awesome offer from @115850 @HPSupport @121548 32GB Class10 Microsd Card only Rs.23,934 😜 https://t.co/wTthzJEwHP",general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3512,@AmazonHelp why the hell are we need an invitation to buy echo?,other,45.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3513,"@115850 Pickup Time: 
Wednesday, Sep 27, 2017, 07:00 - 10:00 Pickup Tracking ID: 
710385220626...picked up long ago. but dint refund.",refund_or_return,85.0,3.0,3,0.6916594184245252,False,"confident intent, not high-stakes, strong historical match found",@115850 I'm sorry for the delay in your refund. Please fill out this form: https://t.co/beaaDm0muc and I'll assist you further. ^SI
3514,Finally the @83168 is here. Thanks once again to the delivery person who delivered even at 10:30 in the rainy nights @115850 https://t.co/SzNndzYipL,general_feedback_or_praise,75.0,11.0,3,0.5829606687674022,False,"confident intent, not high-stakes, strong historical match found","@115850 Thanks for your kind words! We're glad your package arrived safely. If you need anything else, feel free to let us know. ^RS"
3515,"And just wn I was about to order an OP5 in exchange with my old Samsung Note 3, @115850 dropped exch value by 2k! @AmazonHelp Not fair!",general_feedback_or_praise,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3516,Dear @115850 what kind of sorcery is this. Regular price: 1675.00 and lightning deal price: 1674.00. Wow. Just #wow https://t.co/VYoeP1hDlp,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3517,@115850 its been almost 45 mins. since I added money on my Amazon Pay. But Amazon Pay is not showing the amount. Only 10 mins 2 go 4 sale😢,billing_or_payment,75.0,5.0,3,0.684999705687837,True,high-stakes intent ('billing_or_payment') always routed to a human,"@115850 I'm sorry for the delay in your Amazon Pay. Please check back in a little while, and if it doesn't resolve, reach out for assistance. ^HA"
3518,"@AmazonHelp cancelled order number 114-8691187-6786642. I need a Refund.spoke to my bankers, said you still have the money.pls refund!",refund_or_return,90.0,3.0,3,0.8077740801412396,False,"confident intent, not high-stakes, strong historical match found","@AmazonHelp I'm sorry about the delay in your refund. Please provide your details here: https://t.co/GIJyeYqKE0, and we’ll assist you. ^SB"
3519,@AmazonHelp I HV added the products to my cart went for checkout BT few products hv dlvry address issue I went bk removd them bt its nt wkng,app_or_site_technical,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3520,"@115821 hi my order no is 403-7200752-4693926  
however i did not get ms office key with lenovo laptop help me am facing so much of problem",product_defect,80.0,6.0,3,0.5707710399067375,False,"confident intent, not high-stakes, strong historical match found",@115821 I'm sorry to hear you didn't receive your MS Office key. Please connect with us here: https://t.co/vlvfJr4nN9 for assistance. ^HK
3521,"Dear @115850,

I've a doubt. What if one backs up all his photos on Amazon Photos when a Prime member and later choses not to be prime?",other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3522,"@119356 Did not resolve the bug in checkout process wasted my time, don't want to refund my money and don't want to deliver product as well https://t.co/zjXbEg24Ea",app_or_site_technical,85.0,8.0,3,0.5727011385322657,False,"confident intent, not high-stakes, strong historical match found",@119356 I'm sorry for the trouble with checkout. Please contact us here: https://t.co/LxRGPCo9bT and we’ll be glad to help you. ^NS
3523,@AmazonHelp How to remove previously watched data on prime video India,digital_content,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3524,@115850 @AmazonHelp #AmazonIndia please provide discount on SBI debit and credit cards instead of other Banks. This will boost your sale,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3525,@116090 so what should I do because whatever I try I'm always blocked out of my account,account_access,80.0,7.0,3,0.6328077722970943,True,high-stakes intent ('account_access') always routed to a human,"@116090 I'm sorry for the inconvenience! Please connect with our support team here: https://t.co/pj2gED87oW, and they will assist you. ^SI"
3526,"@115821 @118706 I received a notification that my package was delivered today, but I don't see it! Tracking no. says the same. Help?? https://t.co/eefROzdcXD",delivery_problem,85.0,2.0,3,0.7055910604840153,False,"confident intent, not high-stakes, strong historical match found",@115821 That sounds concerning! Please reach out to us here: https://t.co/4lBU9LYvGD and we’ll investigate. ^AG
